"File","Line","Kind","AttrArgs","PropertyType","Property","Field"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageGroupButton.cs","65","Property","nameof(DXO10CUI.BackstageGroupButton.QualifiedId)","String?","QualifiedId","_QualifiedId"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageGroupButton.cs","72","Property","nameof(DXO10CUI.BackstageGroupButton.Tag)","String?","Tag","_Tag"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageGroupButton.cs","79","Property","nameof(DXO10CUI.BackstageGroupButton.OnAction)","String?","OnAction","_OnAction"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageGroupButton.cs","86","Property","nameof(DXO10CUI.BackstageGroupButton.IsDefinitive)","Boolean?","IsDefinitive","_IsDefinitive"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageGroupButton.cs","93","Property","nameof(DXO10CUI.BackstageGroupButton.Enabled)","Boolean?","Enabled","_Enabled"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageGroupButton.cs","100","Property","nameof(DXO10CUI.BackstageGroupButton.GetEnabled)","String?","GetEnabled","_GetEnabled"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageGroupButton.cs","107","Property","nameof(DXO10CUI.BackstageGroupButton.Label)","String?","Label","_Label"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageGroupButton.cs","114","Property","nameof(DXO10CUI.BackstageGroupButton.GetLabel)","String?","GetLabel","_GetLabel"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageGroupButton.cs","121","Property","nameof(DXO10CUI.BackstageGroupButton.Visible)","Boolean?","Visible","_Visible"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageGroupButton.cs","128","Property","nameof(DXO10CUI.BackstageGroupButton.GetVisible)","String?","GetVisible","_GetVisible"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageGroupButton.cs","135","Property","nameof(DXO10CUI.BackstageGroupButton.Keytip)","String?","Keytip","_Keytip"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageGroupButton.cs","142","Property","nameof(DXO10CUI.BackstageGroupButton.GetKeytip)","String?","GetKeytip","_GetKeytip"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageGroupButton.cs","149","Property","nameof(DXO10CUI.BackstageGroupButton.Image)","String?","Image","_Image"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageGroupButton.cs","156","Property","nameof(DXO10CUI.BackstageGroupButton.ImageMso)","String?","ImageMso","_ImageMso"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageGroupButton.cs","163","Property","nameof(DXO10CUI.BackstageGroupButton.GetImage)","String?","GetImage","_GetImage"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageItemType.cs","16","Property","nameof(DXO10CUI.BackstageItemType.Id)","String?","Id","_Id"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageItemType.cs","23","Property","nameof(DXO10CUI.BackstageItemType.Label)","String?","Label","_Label"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageItemType.cs","30","Property","nameof(DXO10CUI.BackstageItemType.GetLabel)","String?","GetLabel","_GetLabel"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageLabelControl.cs","16","Property","nameof(DXO10CUI.BackstageLabelControl.Id)","String?","Id","_Id"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageLabelControl.cs","23","Property","nameof(DXO10CUI.BackstageLabelControl.QualifiedId)","String?","QualifiedId","_QualifiedId"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageLabelControl.cs","30","Property","nameof(DXO10CUI.BackstageLabelControl.Tag)","String?","Tag","_Tag"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageLabelControl.cs","37","Property","nameof(DXO10CUI.BackstageLabelControl.AlignLabel)","Expand?","AlignLabel","_AlignLabel"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageLabelControl.cs","44","Property","nameof(DXO10CUI.BackstageLabelControl.Expand)","Expand?","Expand","_Expand"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageLabelControl.cs","51","Property","nameof(DXO10CUI.BackstageLabelControl.Enabled)","Boolean?","Enabled","_Enabled"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageLabelControl.cs","58","Property","nameof(DXO10CUI.BackstageLabelControl.GetEnabled)","String?","GetEnabled","_GetEnabled"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageLabelControl.cs","65","Property","nameof(DXO10CUI.BackstageLabelControl.Label)","String?","Label","_Label"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageLabelControl.cs","72","Property","nameof(DXO10CUI.BackstageLabelControl.GetLabel)","String?","GetLabel","_GetLabel"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageLabelControl.cs","79","Property","nameof(DXO10CUI.BackstageLabelControl.Visible)","Boolean?","Visible","_Visible"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageLabelControl.cs","86","Property","nameof(DXO10CUI.BackstageLabelControl.GetVisible)","String?","GetVisible","_GetVisible"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageLabelControl.cs","93","Property","nameof(DXO10CUI.BackstageLabelControl.NoWrap)","Boolean?","NoWrap","_NoWrap"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuButton.cs","16","Property","nameof(DXO10CUI.BackstageMenuButton.Description)","String?","Description","_Description"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuButton.cs","23","Property","nameof(DXO10CUI.BackstageMenuButton.GetDescription)","String?","GetDescription","_GetDescription"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuButton.cs","30","Property","nameof(DXO10CUI.BackstageMenuButton.Id)","String?","Id","_Id"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuButton.cs","37","Property","nameof(DXO10CUI.BackstageMenuButton.QualifiedId)","String?","QualifiedId","_QualifiedId"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuButton.cs","44","Property","nameof(DXO10CUI.BackstageMenuButton.Tag)","String?","Tag","_Tag"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuButton.cs","51","Property","nameof(DXO10CUI.BackstageMenuButton.OnAction)","String?","OnAction","_OnAction"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuButton.cs","58","Property","nameof(DXO10CUI.BackstageMenuButton.IsDefinitive)","Boolean?","IsDefinitive","_IsDefinitive"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuButton.cs","65","Property","nameof(DXO10CUI.BackstageMenuButton.Enabled)","Boolean?","Enabled","_Enabled"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuButton.cs","72","Property","nameof(DXO10CUI.BackstageMenuButton.GetEnabled)","String?","GetEnabled","_GetEnabled"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuButton.cs","79","Property","nameof(DXO10CUI.BackstageMenuButton.Label)","String?","Label","_Label"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuButton.cs","86","Property","nameof(DXO10CUI.BackstageMenuButton.GetLabel)","String?","GetLabel","_GetLabel"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuButton.cs","93","Property","nameof(DXO10CUI.BackstageMenuButton.Visible)","Boolean?","Visible","_Visible"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuButton.cs","100","Property","nameof(DXO10CUI.BackstageMenuButton.GetVisible)","String?","GetVisible","_GetVisible"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuButton.cs","107","Property","nameof(DXO10CUI.BackstageMenuButton.Keytip)","String?","Keytip","_Keytip"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuButton.cs","114","Property","nameof(DXO10CUI.BackstageMenuButton.GetKeytip)","String?","GetKeytip","_GetKeytip"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuButton.cs","121","Property","nameof(DXO10CUI.BackstageMenuButton.Image)","String?","Image","_Image"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuButton.cs","128","Property","nameof(DXO10CUI.BackstageMenuButton.ImageMso)","String?","ImageMso","_ImageMso"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuButton.cs","135","Property","nameof(DXO10CUI.BackstageMenuButton.GetImage)","String?","GetImage","_GetImage"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuCheckBox.cs","16","Property","nameof(DXO10CUI.BackstageMenuCheckBox.Description)","String?","Description","_Description"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuCheckBox.cs","23","Property","nameof(DXO10CUI.BackstageMenuCheckBox.GetDescription)","String?","GetDescription","_GetDescription"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuCheckBox.cs","30","Property","nameof(DXO10CUI.BackstageMenuCheckBox.Id)","String?","Id","_Id"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuCheckBox.cs","37","Property","nameof(DXO10CUI.BackstageMenuCheckBox.QualifiedId)","String?","QualifiedId","_QualifiedId"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuCheckBox.cs","44","Property","nameof(DXO10CUI.BackstageMenuCheckBox.Tag)","String?","Tag","_Tag"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuCheckBox.cs","51","Property","nameof(DXO10CUI.BackstageMenuCheckBox.OnAction)","String?","OnAction","_OnAction"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuCheckBox.cs","58","Property","nameof(DXO10CUI.BackstageMenuCheckBox.GetPressed)","String?","GetPressed","_GetPressed"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuCheckBox.cs","65","Property","nameof(DXO10CUI.BackstageMenuCheckBox.Enabled)","Boolean?","Enabled","_Enabled"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuCheckBox.cs","72","Property","nameof(DXO10CUI.BackstageMenuCheckBox.GetEnabled)","String?","GetEnabled","_GetEnabled"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuCheckBox.cs","79","Property","nameof(DXO10CUI.BackstageMenuCheckBox.Label)","String?","Label","_Label"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuCheckBox.cs","86","Property","nameof(DXO10CUI.BackstageMenuCheckBox.GetLabel)","String?","GetLabel","_GetLabel"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuCheckBox.cs","93","Property","nameof(DXO10CUI.BackstageMenuCheckBox.Visible)","Boolean?","Visible","_Visible"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuCheckBox.cs","100","Property","nameof(DXO10CUI.BackstageMenuCheckBox.GetVisible)","String?","GetVisible","_GetVisible"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuCheckBox.cs","107","Property","nameof(DXO10CUI.BackstageMenuCheckBox.Keytip)","String?","Keytip","_Keytip"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuCheckBox.cs","114","Property","nameof(DXO10CUI.BackstageMenuCheckBox.GetKeytip)","String?","GetKeytip","_GetKeytip"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuGroup.cs","25","Property","nameof(DXO10CUI.BackstageMenuGroup.Id)","String?","Id","_Id"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuGroup.cs","32","Property","nameof(DXO10CUI.BackstageMenuGroup.QualifiedId)","String?","QualifiedId","_QualifiedId"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuGroup.cs","39","Property","nameof(DXO10CUI.BackstageMenuGroup.Tag)","String?","Tag","_Tag"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuGroup.cs","46","Property","nameof(DXO10CUI.BackstageMenuGroup.Label)","String?","Label","_Label"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuGroup.cs","53","Property","nameof(DXO10CUI.BackstageMenuGroup.GetLabel)","String?","GetLabel","_GetLabel"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuGroup.cs","60","Property","nameof(DXO10CUI.BackstageMenuGroup.ItemSize)","ItemSize?","ItemSize","_ItemSize"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuToggleButton.cs","16","Property","nameof(DXO10CUI.BackstageMenuToggleButton.Image)","String?","Image","_Image"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuToggleButton.cs","23","Property","nameof(DXO10CUI.BackstageMenuToggleButton.ImageMso)","String?","ImageMso","_ImageMso"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuToggleButton.cs","30","Property","nameof(DXO10CUI.BackstageMenuToggleButton.GetImage)","String?","GetImage","_GetImage"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuToggleButton.cs","37","Property","nameof(DXO10CUI.BackstageMenuToggleButton.Description)","String?","Description","_Description"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuToggleButton.cs","44","Property","nameof(DXO10CUI.BackstageMenuToggleButton.GetDescription)","String?","GetDescription","_GetDescription"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuToggleButton.cs","51","Property","nameof(DXO10CUI.BackstageMenuToggleButton.Id)","String?","Id","_Id"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuToggleButton.cs","58","Property","nameof(DXO10CUI.BackstageMenuToggleButton.QualifiedId)","String?","QualifiedId","_QualifiedId"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuToggleButton.cs","65","Property","nameof(DXO10CUI.BackstageMenuToggleButton.Tag)","String?","Tag","_Tag"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuToggleButton.cs","72","Property","nameof(DXO10CUI.BackstageMenuToggleButton.OnAction)","String?","OnAction","_OnAction"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuToggleButton.cs","79","Property","nameof(DXO10CUI.BackstageMenuToggleButton.GetPressed)","String?","GetPressed","_GetPressed"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuToggleButton.cs","86","Property","nameof(DXO10CUI.BackstageMenuToggleButton.Enabled)","Boolean?","Enabled","_Enabled"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuToggleButton.cs","93","Property","nameof(DXO10CUI.BackstageMenuToggleButton.GetEnabled)","String?","GetEnabled","_GetEnabled"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuToggleButton.cs","100","Property","nameof(DXO10CUI.BackstageMenuToggleButton.Label)","String?","Label","_Label"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuToggleButton.cs","107","Property","nameof(DXO10CUI.BackstageMenuToggleButton.GetLabel)","String?","GetLabel","_GetLabel"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuToggleButton.cs","114","Property","nameof(DXO10CUI.BackstageMenuToggleButton.Visible)","Boolean?","Visible","_Visible"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuToggleButton.cs","121","Property","nameof(DXO10CUI.BackstageMenuToggleButton.GetVisible)","String?","GetVisible","_GetVisible"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuToggleButton.cs","128","Property","nameof(DXO10CUI.BackstageMenuToggleButton.Keytip)","String?","Keytip","_Keytip"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstageMenuToggleButton.cs","135","Property","nameof(DXO10CUI.BackstageMenuToggleButton.GetKeytip)","String?","GetKeytip","_GetKeytip"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstagePrimaryMenu.cs","22","Property","nameof(DXO10CUI.BackstagePrimaryMenu.Screentip)","String?","Screentip","_Screentip"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstagePrimaryMenu.cs","29","Property","nameof(DXO10CUI.BackstagePrimaryMenu.GetScreentip)","String?","GetScreentip","_GetScreentip"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstagePrimaryMenu.cs","36","Property","nameof(DXO10CUI.BackstagePrimaryMenu.Supertip)","String?","Supertip","_Supertip"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstagePrimaryMenu.cs","43","Property","nameof(DXO10CUI.BackstagePrimaryMenu.GetSupertip)","String?","GetSupertip","_GetSupertip"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstagePrimaryMenu.cs","50","Property","nameof(DXO10CUI.BackstagePrimaryMenu.Id)","String?","Id","_Id"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstagePrimaryMenu.cs","57","Property","nameof(DXO10CUI.BackstagePrimaryMenu.QualifiedId)","String?","QualifiedId","_QualifiedId"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstagePrimaryMenu.cs","64","Property","nameof(DXO10CUI.BackstagePrimaryMenu.Tag)","String?","Tag","_Tag"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstagePrimaryMenu.cs","71","Property","nameof(DXO10CUI.BackstagePrimaryMenu.Enabled)","Boolean?","Enabled","_Enabled"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstagePrimaryMenu.cs","78","Property","nameof(DXO10CUI.BackstagePrimaryMenu.GetEnabled)","String?","GetEnabled","_GetEnabled"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstagePrimaryMenu.cs","85","Property","nameof(DXO10CUI.BackstagePrimaryMenu.Label)","String?","Label","_Label"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstagePrimaryMenu.cs","92","Property","nameof(DXO10CUI.BackstagePrimaryMenu.GetLabel)","String?","GetLabel","_GetLabel"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstagePrimaryMenu.cs","99","Property","nameof(DXO10CUI.BackstagePrimaryMenu.Visible)","Boolean?","Visible","_Visible"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstagePrimaryMenu.cs","106","Property","nameof(DXO10CUI.BackstagePrimaryMenu.GetVisible)","String?","GetVisible","_GetVisible"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstagePrimaryMenu.cs","113","Property","nameof(DXO10CUI.BackstagePrimaryMenu.Image)","String?","Image","_Image"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstagePrimaryMenu.cs","120","Property","nameof(DXO10CUI.BackstagePrimaryMenu.ImageMso)","String?","ImageMso","_ImageMso"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstagePrimaryMenu.cs","127","Property","nameof(DXO10CUI.BackstagePrimaryMenu.GetImage)","String?","GetImage","_GetImage"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\CustomUI\BackstagePrimaryMenu.cs","134","Property","nameof(DXO10CUI.BackstagePrimaryMenu.Keytip)","String?","Keytip","_Keytip"
