"File","DeclaringType","Property","Kind","Line"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","Clip","Property","367"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","ClipToWrap","Property","360"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","ConnectorType","Property","304"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","CoordinateOrigin","Property","73"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","CoordinateSize","Property","66"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","DiagramLayout","Property","227"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","DiagramLayoutMostRecentUsed","Property","241"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","DiagramNodeKind","Property","234"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","DoubleClickNotify","Property","115"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","EdgePath","Property","388"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","EncodedPackage","Property","395"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","EquationXml","Property","402"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","FillColor","Property","262"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","Filled","Property","255"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","ForceDash","Property","332"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","Horizontal","Property","143"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","HorizontalAlignment","Property","171"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","HorizontalNoShade","Property","157"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","HorizontalPercentage","Property","164"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","HorizontalStandard","Property","150"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","Href","Property","31"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","Id","Property","17"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","InsetMode","Property","248"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","InsetPen","Property","290"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","NormalBlackWhiteMode","Property","325"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","Ole","Property","346"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","OleIcon","Property","339"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","Oned","Property","101"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","OptionalNumber","Property","297"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","OptionalString","Property","94"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","PreferRelative","Property","353"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","Print","Property","87"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","PureBlackWhiteMode","Property","318"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","RegroupId","Property","108"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","StrokeColor","Property","276"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","Stroked","Property","269"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","StrokeWeight","Property","283"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","Style","Property","24"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","Target","Property","38"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","Title","Property","52"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","Type","Property","374"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","UserDrawn","Property","192"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","UserHidden","Property","129"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Shape.cs","Shape","WrapCoordinates","Property","80"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeHandle.cs","ShapeHandle","InvertX","Property","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeHandle.cs","ShapeHandle","InvertY","Property","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeHandle.cs","ShapeHandle","Map","Property","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeHandle.cs","ShapeHandle","Polar","Property","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeHandle.cs","ShapeHandle","Position","Property","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeHandle.cs","ShapeHandle","RadiusRange","Property","70"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeHandle.cs","ShapeHandle","Switch","Property","49"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeHandle.cs","ShapeHandle","XRange","Property","56"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeHandle.cs","ShapeHandle","YRange","Property","63"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeIdMap.cs","ShapeIdMap","Data","Property","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeIdMap.cs","ShapeIdMap","Extension","Property","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","Adjustment","Property","376"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","AllowInCell","Property","180"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","AllowOverlap","Property","187"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","Alternate","Property","61"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","BlackWhiteMode","Property","313"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","BorderBottomColor","Property","215"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","BorderLeftColor","Property","208"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","BorderRightColor","Property","222"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","BorderTopColor","Property","201"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","Bullet","Property","138"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","Button","Property","124"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","Class","Property","47"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","Clip","Property","369"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","ClipToWrap","Property","362"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","ConnectorType","Property","306"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","CoordinateOrigin","Property","75"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","CoordinateSize","Property","68"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","DiagramLayout","Property","229"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","DiagramLayoutMostRecentUsed","Property","243"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","DiagramNodeKind","Property","236"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","DoubleClickNotify","Property","117"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","EdgePath","Property","383"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","FillColor","Property","264"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","Filled","Property","257"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","ForceDash","Property","334"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","Horizontal","Property","145"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","HorizontalAlignment","Property","173"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","HorizontalNoShade","Property","159"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","HorizontalPercentage","Property","166"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","HorizontalStandard","Property","152"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","Href","Property","33"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","Id","Property","19"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","InsetMode","Property","250"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","InsetPen","Property","292"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","Master","Property","390"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","NormalBlackWhiteMode","Property","327"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","Ole","Property","348"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","OleIcon","Property","341"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","Oned","Property","103"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","OptionalNumber","Property","299"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","OptionalString","Property","96"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","PreferRelative","Property","355"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","Print","Property","89"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","PureBlackWhiteMode","Property","320"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","RegroupId","Property","110"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","StrokeColor","Property","278"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","Stroked","Property","271"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","StrokeWeight","Property","285"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","Style","Property","26"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","Target","Property","40"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","Title","Property","54"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","UserDrawn","Property","194"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","UserHidden","Property","131"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ShapeType","WrapCoordinates","Property","82"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","SignatureLine","AdditionalXml","Property","91"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","SignatureLine","AllowComments","Property","49"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","SignatureLine","Extension","Property","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","SignatureLine","Id","Property","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","SignatureLine","IsSignatureLine","Property","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","SignatureLine","ProviderId","Property","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","SignatureLine","ShowSignDate","Property","56"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","SignatureLine","SignatureProviderUrl","Property","98"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","SignatureLine","SigningInstructions","Property","84"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","SignatureLine","SigningInstructionsSet","Property","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","SignatureLine","SuggestedSigner","Property","63"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","SignatureLine","SuggestedSigner2","Property","70"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","SignatureLine","SuggestedSignerEmail","Property","77"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Skew.cs","Skew","Extension","Property","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Skew.cs","Skew","Id","Property","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Skew.cs","Skew","Matrix","Property","49"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Skew.cs","Skew","Offset","Property","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Skew.cs","Skew","On","Property","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Skew.cs","Skew","Origin","Property","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","AlternateImageReference","Property","175"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","BottomStroke","Property","231"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","Color","Property","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","Color2","Property","119"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","ColumnStroke","Property","238"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","DashStyle","Property","77"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","EndArrow","Property","147"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","EndArrowLength","Property","161"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","EndArrowWidth","Property","154"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","EndCap","Property","70"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","FillType","Property","84"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","ForceDash","Property","189"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","Href","Property","168"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","Id","Property","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","ImageAlignShape","Property","112"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","ImageAspect","Property","98"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","ImageSize","Property","105"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","Insetpen","Property","203"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","JoinStyle","Property","63"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","LeftStroke","Property","210"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","LineStyle","Property","49"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","MiterLimit","Property","56"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","On","Property","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","Opacity","Property","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","RelationshipId","Property","196"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","RightStroke","Property","224"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","Source","Property","91"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","StartArrow","Property","126"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","StartArrowLength","Property","140"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","StartArrowWidth","Property","133"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","Title","Property","182"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","TopStroke","Property","217"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Stroke","Weight","Property","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","StrokeChildType","AlternateImageReference","Property","182"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","StrokeChildType","Color","Property","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","StrokeChildType","Color2","Property","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","StrokeChildType","DashStyle","Property","84"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","StrokeChildType","EndArrow","Property","154"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","StrokeChildType","EndArrowLength","Property","168"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","StrokeChildType","EndArrowWidth","Property","161"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","StrokeChildType","EndCap","Property","77"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","StrokeChildType","Extension","Property","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","StrokeChildType","FillType","Property","98"
